matches_filters,acs_lower_rent_quartile_census_tract,acs_lower_rent_quartile_neighborhood_cluster,acs_lower_rent_quartile_ward,acs_median_rent_census_tract,acs_median_rent_neighborhood_cluster,acs_median_rent_ward,acs_upper_rent_quartile_census_tract,acs_upper_rent_quartile_neighborhood_cluster,acs_upper_rent_quartile_ward,added_to_catalog,anc,bldg_count,building_permits_census_tract,building_permits_neighborhood_cluster,building_permits_rate_census_tract,building_permits_rate_neighborhood_cluster,building_permits_rate_ward,building_permits_ward,bus_routes_nearby,cat_at_risk,cat_expiring,cat_failing_insp,cat_lost,cat_more_info,cat_replaced,category_code,census_tract,census_tract_2010,construction_permits_census_tract,construction_permits_neighborhood_cluster,construction_permits_rate_census_tract,construction_permits_rate_neighborhood_cluster,construction_permits_rate_ward,construction_permits_ward,contract_number,crime_count_census_tract,crime_count_neighborhood_cluster,crime_count_ward,crime_rate_census_tract,crime_rate_neighborhood_cluster,crime_rate_ward,fraction_black_census_tract,fraction_black_neighborhood_cluster,fraction_black_ward,fraction_foreign_census_tract,fraction_foreign_neighborhood_cluster,fraction_foreign_ward,fraction_single_mothers_census_tract,fraction_single_mothers_neighborhood_cluster,fraction_single_mothers_ward,geobg2020,geoblk2020,hud_mgr_name,hud_mgr_type,hud_own_effect_dt,hud_own_name,hud_own_type,id,id_census_tract,id_neighborhood_cluster,id_ward,in_dchousing,in_dhcd,in_prescat,income_per_capita_census_tract,income_per_capita_neighborhood_cluster,income_per_capita_ward,labor_participation_census_tract,labor_participation_neighborhood_cluster,labor_participation_ward,latitude,longitude,mar_id,most_recent_reac_score_date,most_recent_reac_score_id,most_recent_reac_score_num,most_recent_topa_date,nearest_metro_station,neighborhood_cluster,neighborhood_cluster_2000,neighborhood_cluster_desc,neighborhood_cluster_desc_2000,nlihc_id,non_violent_crime_count_census_tract,non_violent_crime_count_neighborhood_cluster,non_violent_crime_count_ward,non_violent_crime_rate_census_tract,non_violent_crime_rate_neighborhood_cluster,non_violent_crime_rate_ward,pbca,poverty_rate_census_tract,poverty_rate_neighborhood_cluster,poverty_rate_ward,proj_addre,proj_address_id,proj_ayb,proj_city,proj_eyb,proj_image_url,proj_name,proj_name_addre,proj_owner_type,proj_st,proj_streetview_url,proj_unit_tot_matches,proj_units_assist_max,proj_units_assist_min,proj_units_mar,proj_units_tot,proj_units_tot_mar,psa2012,residential_units_census_tract,residential_units_neighborhood_cluster,residential_units_ward,status,subsidized,subsidy_end_first,subsidy_end_last,subsidy_info_source_property,subsidy_start_first,subsidy_start_last,sum_appraised_value_current_impr,sum_appraised_value_current_land,sum_appraised_value_current_total,topa_count,unique_data_id,update_dtm,violent_crime_count_census_tract,violent_crime_count_neighborhood_cluster,violent_crime_count_ward,violent_crime_rate_census_tract,violent_crime_rate_neighborhood_cluster,violent_crime_rate_ward,ward,ward12,xcoord,ycoord,zip,zip_string,zone_census_tract,zone_neighborhood_cluster,zone_type_census_tract,zone_type_neighborhood_cluster,zone_type_ward,zone_ward,klass,previous_filters
TRUE,,-119732828,-74408664,,1173,1113,,1765,1670,9/3/2015,ANC 1B,1,,,,,,,23,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 35,DC Tract 35,,,,,,,,,,,,,,,0.294226418,0.27258699,,0.231600204,0.199959303,,0.048538965,0.03784847,"DC Tract 35, block group 1","DC Tract 35, block 1001",,Individual,,,Individual,2b8a0901-b50d-4998-ad0f-c298055317ac,,72a14ee0-5037-4989-ae00-05ca64923bb2,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,49070.41053,57968.60471,,0.694022043,0.701519365,38.92651028,-77.02616362,231742,,,,,,Cluster 02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",NL000399,,,,,,,No,,0.132064913,0.10259106,2824 Sherman Avenue NW,231742,1939,Washington,1962,http://citizenatlas.dc.gov/mobilevideo/20040901/D1085336.jpg,2824 Sherman Ave NW (Coalition For The Homeless),2824 Sherman Ave NW (Coalition For The Homeless): 2824 Sherman Avenue NW,Non-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92651028,-77.02616362&cbp=11,261.46064844165,,0,2.09",,,,4,4,,PSA 304,,,47990,Active,No,,,,,,258570,404040,662610,0,prescat_project,03SEP15:17:34:41,,,,,,,Ward 1,Ward 1,397731.31,139848.45,20001,ZIP 20001,,Cluster 02,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,-119732828,-74408664,,1173,1113,,1765,1670,9/3/2015,ANC 1B,1,,,,,,,40,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 36,DC Tract 36,,,,,,,,,,,,,,,0.294226418,0.27258699,,0.231600204,0.199959303,,0.048538965,0.03784847,"DC Tract 36, block group 2","DC Tract 36, block 2002",,Individual,,,Individual,7d2af5cb-5167-446d-9ba1-0e1c089b5277,,72a14ee0-5037-4989-ae00-05ca64923bb2,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,49070.41053,57968.60471,,0.694022043,0.701519365,38.92425906,-77.03006492,231665,,,,,0.44,Cluster 02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",NL001004,,,,,,,No,,0.132064913,0.10259106,2620 13th Street NW,231665,1925,Washington,1977,http://citizenatlas.dc.gov/mobilevideo/NO_IMAGE/No_Image_Available.JPG,Warner Apartments,Warner Apartments: 2620 13th Street NW,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92425906,-77.03006492&cbp=11,279.725855866992,,0,2.09",,,,44,44,,PSA 304,,,47990,Active,No,,,,,,2153850,386450,2540300,0,prescat_project,03SEP15:17:34:41,,,,,,,Ward 1,Ward 1,397392.94,139598.65,20009,ZIP 20009,,Cluster 02,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,-323981136,-100564452,,904,-29124020,,1185,1296,9/3/2015,ANC 8A,2,,,,,,,43,No,Yes,No,No,No,No,2 - Expiring Subsidy,DC Tract 75.03,DC Tract 75.03,,,,,,,DC39K100006,,,,,,,,0.940586972,0.868880812,,0.022548318,0.03304858,,0.215998568,0.162566757,"DC Tract 75.03, block group 2","DC Tract 75.03, block 2007",Horning Management Company LLC,Profit motivated,3/14/1985,Morris Road,Profit motivated,d71b001a-1643-45ba-9fd4-d67f09b1b3d7,,929a5f4c-1812-411a-a278-a14848d23c1f,c17b775c-853a-4b58-bcd1-c0a91edbbb93,,,,,21665.18182,23441.89576,,0.409806729,0.448563181,38.8612894,-76.9889087,149960,3/28/2019,8b4bbc6b-6419-46b7-a960-8b1c568b468c,65,,0.48,Cluster 28,Cluster 28,Historic Anacostia,Historic Anacostia,NL000206,,,,,,,Yes,,0.39853257,0.296864592,1360 Morris Road SE,149960,1970,Washington,1960,http://citizenatlas.dc.gov/mobilevideo/20040823/DN104109.jpg,Morris Road,Morris Road: 1360 Morris Road SE,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.86137967,-76.98899135&cbp=11,46.6620685629258,,0,2.09",,30,30,30,30,,PSA 701,,2640,42106,Active,Yes,5/31/2027,5/31/2027,,6/1/2000,6/1/2000,933800,696450,1630250,0,prescat_project,08DEC22:13:26:48,,,,,,,Ward 8,Ward 8,400962.625,132608.15,20020,ZIP 20020,,Cluster 28,,neighborhood_cluster,ward,Ward 8,stay,TRUE
TRUE,,-53977295,-39265450,,-62471241,-30282154,,-62470920,-65615482,9/3/2015,ANC 4D,1,,,,,,,8,No,Yes,No,No,No,No,2 - Expiring Subsidy,DC Tract 21.01,DC Tract 21.01,,,,,,,,,,,,,,,0.492497843,0.508631009,,0.242824931,0.21584706,,0.039000084,0.041682628,"DC Tract 21.01, block group 2","DC Tract 21.01, block 2000",,Individual,,"Longfellow NWdc, Limited Partnership",,9b1e88dc-ca3a-4dc7-be30-aad3436a750f,,25077bc7-5a9e-4061-8bad-16ea42914bb6,2b1767b2-d181-4e55-b3f1-ebe95fe9ffd4,,,,,46312.07238,48544.94044,,0.606630849,0.579558514,38.95722271,-77.02066657,246737,,,,,,Cluster 18,Cluster 18,"Brightwood Park, Crestwood, Petworth","Brightwood Park, Crestwood, Petworth",NL000383,,,,,,,No,,0.095843888,0.099502011,506 Longfellow Street NW,246737,1965,Washington,1959,http://citizenatlas.dc.gov/mobilevideo/20040718/MI112447.jpg,Longfellow Arms,Longfellow Arms: 506 Longfellow Street NW,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.95722271,-77.02066657&cbp=11,170.367330355832,,0,2.09",,30,30,30,30,,PSA 403,,16926,36396,Active,Yes,4/17/2039,4/17/2039,,4/17/2009,4/17/2009,2287330,475310,2762640,0,prescat_project,14OCT22:14:52:17,,,,,,,Ward 4,Ward 4,398208.74,143257.68,20011,ZIP 20011,,Cluster 18,,neighborhood_cluster,ward,Ward 4,stay,TRUE
TRUE,,-119732828,-74408664,,1173,1113,,1765,1670,9/3/2015,ANC 1B,3,,,,,,,46,No,Yes,No,No,No,No,2 - Expiring Subsidy,DC Tract 36,DC Tract 36,,,,,,,,,,,,,,,0.294226418,0.27258699,,0.231600204,0.199959303,,0.048538965,0.03784847,"DC Tract 36, block group 1","DC Tract 36, block 1000",,Individual,,Euclid Street Lofts,,121a2134-492a-4a28-bda1-a5b431ddea0b,,72a14ee0-5037-4989-ae00-05ca64923bb2,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,49070.41053,57968.60471,,0.694022043,0.701519365,38.92352535,-77.03179721,232072,,,,,0.39,Cluster 02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",NL000099,,,,,,,No,,0.132064913,0.10259106,1368 Euclid Street NW,232072,1905,Washington,1965,http://citizenatlas.dc.gov/mobilevideo/20040831/DV075858.jpg,The Olympia (Euclid Street Lofts),The Olympia (Euclid Street Lofts): 1368 Euclid Street NW,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92357093,-77.03170482&cbp=11,185.482722152269,,0,2.09",,77,77,77,77,,PSA 304,,,47990,Active,Yes,10/1/2034,10/1/2034,,10/1/2004,10/1/2004,9724420,1397680,11122100,0,prescat_project,14OCT22:14:52:17,,,,,,,Ward 1,Ward 1,397242.6967,139517.2533,20009,ZIP 20009,,Cluster 02,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,-24455026,-131283925,,812,-30539980,,1080,-30539700,9/3/2015,ANC 7E,12,,,,,,,6,No,Yes,No,Yes,No,No,6 - Lost Rental,DC Tract 99.05,DC Tract 99.05,,,,,,,DC39E000022,,,,,,,,0.923005908,0.867653402,,0.044774742,0.04147863,,0.178175775,0.133892974,"DC Tract 99.05, block group 3","DC Tract 99.05, block 3003",Solid Properties LLC,Profit motivated,4/4/2019,Elsinore Apartments LLC,Profit motivated,a7a8ffa7-dd20-4f23-b9dc-646b3e1b4791,,b264f1db-8f06-488f-b92f-9df312f94df9,3db2b486-6b0b-460b-9262-052e73155c53,,,,,23880.74478,26204.90839,,0.449132201,0.466984357,38.88257882,-76.92643646,288496,8/31/2018,ffc5f374-3733-49cf-8a2a-2114c7f47485,80,9/5/2018,,Cluster 33,Cluster 33,"Capitol View, Marshall Heights, Benning Heights","Capitol View, Marshall Heights, Benning Heights",NL000096,,,,,,,Yes,,0.294359306,0.23657441,5108 Call Place SE; 5109 C Street SE; 5112 Call Place SE; others,288496,1963,Washington,1900,http://citizenatlas.dc.gov/mobilevideo/20040829/DT114146.jpg,Elsinore Courtyards (Dhaka House),Elsinore Courtyards (Dhaka House): 5108 Call Place SE; 5109 C Street SE; 5112 Call Place SE; others,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.88443152,-76.92806905&cbp=11,16.1751123414582,,0,2.09",,152,151,138,152,,PSA 604,,8921,40634,Active,Yes,11/1/2011,12/31/2020,5629,9/1/1991,11/1/2006,3983790,3479580,7463370,3,prescat_project,08DEC22:11:55:07,,,,,,,Ward 7,Ward 7,406382.745,134973.9492,20019,ZIP 20019,,Cluster 33,,neighborhood_cluster,ward,Ward 7,stay,TRUE
TRUE,,-24455026,-131283925,,812,-30539980,,1080,-30539700,9/3/2015,ANC 7E,55,,,,,,,12,No,No,No,No,No,No,2 - Expiring Subsidy,DC Tract 99.04,DC Tract 99.04,,,,,,,,,,,,,,,0.923005908,0.867653402,,0.044774742,0.04147863,,0.178175775,0.133892974,"DC Tract 99.04, block group 3","DC Tract 99.04, block 3003",A&r Management Company,,,"A & R/Thc II, LLC",,91b7dddd-0e4e-4699-8695-95b8f47807b4,,b264f1db-8f06-488f-b92f-9df312f94df9,3db2b486-6b0b-460b-9262-052e73155c53,,,,,23880.74478,26204.90839,,0.449132201,0.466984357,38.8820889,-76.93048263,305171,,,,,,Cluster 33,Cluster 33,"Capitol View, Marshall Heights, Benning Heights","Capitol View, Marshall Heights, Benning Heights",NL000085,,,,,,,No,,0.294359306,0.23657441,401 51st Street SE; 403 51st Street SE; 405 51st Street SE; others,305171,2008,Washington,2010,http://citizenatlas.dc.gov/mobilevideo/NO_IMAGE/No_Image_Available.JPG,Glenncrest (Formerly Eastgate Gardens),Glenncrest (Formerly Eastgate Gardens): 401 51st Street SE; 403 51st Street SE; 405 51st Street SE; others,DC government,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.88259916,-76.92915244&cbp=11,293.380648160643,,0,2.09",,61,61,61,61,,PSA 604,,8921,40634,Active,Yes,6/10/2038,6/10/2038,,6/10/2008,6/10/2008,12498770,5937720,18436490,0,prescat_project,14OCT22:14:52:17,,,,,,,Ward 7,Ward 7,406031.7191,134919.2967,20019,ZIP 20019,,Cluster 33,,neighborhood_cluster,ward,Ward 7,stay,TRUE
TRUE,,866,-74408664,,1032,1113,,1458,1670,9/3/2015,ANC 1C,1,,,,,,,30,No,Yes,No,No,No,No,5 - Other Subsidized Property,DC Tract 40.02,DC Tract 40.02,,,,,,,DC390012015,,,,,,,,0.07432943,0.27258699,,0.162920287,0.199959303,,0.007461277,0.03784847,"DC Tract 40.02, block group 1","DC Tract 40.02, block 1000",Vision Realty Management Company,Profit motivated,,"Covington Family Association Cooperative, Inc.",Non-profit,4f54e15e-2ea5-4795-8a3b-5352158c85fd,,166f1576-8142-46aa-858e-8dbaca4cb44f,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,116925.1442,57968.60471,,0.790800907,0.701519365,38.92135354,-77.04320296,235404,5/4/2022,33cd47d0-6f42-4b37-94d3-94551da2d96b,84,,,Cluster 01,Cluster 1,"Kalorama Heights, Adams Morgan, Lanier Heights","Kalorama Heights, Adams Morgan, Lanier Heights",NL000295,,,,,,,Yes,,0.029561768,0.10259106,1848 Columbia Road NW,235404,1912,Washington,2000,http://citizenatlas.dc.gov/mobilevideo/20041010/OA101443.jpg,Covington Family Association Cooperative,Covington Family Association Cooperative: 1848 Columbia Road NW,Resident owner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92135354,-77.04320296&cbp=11,102.275931693689,,0,2.09",,21,21,20,21,,PSA 303,,,47990,Active,Yes,4/1/2024,7/18/2024,,7/19/1983,4/1/2004,995760,663840,1659600,0,prescat_project,08DEC22:13:26:48,,,,,,,Ward 1,Ward 1,396253.53,139276.57,20009,ZIP 20009,,Cluster 01,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,0,-100564452,,0,-29124020,,0,1296,9/3/2015,ANC 6D,1,,,,,,,10,No,Yes,No,No,No,No,2 - Expiring Subsidy,DC Tract 72.03,DC Tract 72,,,,,,,,,,,,,,,,0.868880812,,,0.03304858,,,0.162566757,"DC Tract 72.03, block group 2","DC Tract 72.03, block 2003",,Individual,,Mid-City Urban/Forest City/DCha,,d50f20b0-43fb-475c-88e9-b3200bd1125f,,ed49687f-2aa0-4255-b6b7-2168964fdf80,c17b775c-853a-4b58-bcd1-c0a91edbbb93,,,,,,23441.89576,,,0.448563181,38.87879424,-76.99919638,302625,,,,,0.46,Cluster 27,Cluster 27,"Near Southeast, Navy Yard","Near Southeast, Navy Yard",NL000264,,,,,,,No,,,0.296864592,900 5th Street SE,302625,2006,Washington,2007,http://citizenatlas.dc.gov/mobilevideo/NO_IMAGE/No_Image_Available.JPG,Arthur Capper Phase I (Capper Senior I),Arthur Capper Phase I (Capper Senior I): 900 5th Street SE,DC government,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.87879424,-76.99919638&cbp=11,101.530351576909,,0,2.09",,162,162,188,162,,PSA 106,,11979,42106,Active,Yes,11/30/2036,1/1/2042,,11/30/2006,1/1/2012,29142170,13139100,42281270,0,prescat_project,14OCT22:14:52:17,,,,,,,Ward 8,Ward 6,400069.73,134551.26,20003,ZIP 20003,,Cluster 27,,neighborhood_cluster,ward,Ward 8,stay,TRUE
TRUE,,779,-31899726,,1098,-31899447,,1440,-31899173,9/3/2015,ANC 6E,1,,,,,,,27,No,Yes,No,No,No,No,5 - Other Subsidized Property,DC Tract 48.02,DC Tract 48.02,,,,,,,,,,,,,,,0.212452516,0.146156952,,0.173631057,0.165834378,,0.020476235,0.011793706,"DC Tract 48.02, block group 1","DC Tract 48.02, block 1006",,Individual,,,Individual,08b9dea1-c161-47f2-a096-5d19dbd27381,,2a99f2ea-65aa-4f20-bc35-c4d13d71e35a,e6ccab8a-f086-47b0-8d92-941d9c5dc6ae,,,,,78460.67006,54049.26637,,0.760400259,0.64542383,38.90467247,-77.01799876,294308,5/29/2019,a8762f7c-2d3e-495d-92b5-dd5c11cd3dac,99,7/18/2016,0.34,Cluster 08,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",NL001013,,,,,,,No,,0.123598629,0.088357169,443 New York Avenue NW,294308,2011,Washington,2011,http://citizenatlas.dc.gov/mobilevideo/NO_IMAGE/No_Image_Available.JPG,Yale Steam Laundry,Yale Steam Laundry: 443 New York Avenue NW,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90467443,-77.0175632&cbp=11,347.731423359413,,0,2.09",,,,242,218,,PSA 308,,,56407,Active,No,,,18627,,,66085280,13678600,79763880,1,prescat_project,08DEC22:11:55:07,,,,,,,Ward 2,Ward 6,398438.82,137424.1,20001,ZIP 20001,,Cluster 08,,neighborhood_cluster,ward,Ward 2,stay,TRUE
TRUE,,-119732828,-74408664,,1173,1113,,1765,1670,9/3/2015,ANC 1A,6,,,,,,,38,No,Yes,No,No,Yes,No,4 - More Info Needed,DC Tract 28.01,DC Tract 28.01,,,,,,,,,,,,,,,0.294226418,0.27258699,,0.231600204,0.199959303,,0.048538965,0.03784847,"DC Tract 28.01, block group 1","DC Tract 28.01, block 1003",,Individual,,Uv LP C/O Somerset Development 6 / James Campbell,,8505f75c-eb8d-4af7-83fe-1e846fdbc946,,72a14ee0-5037-4989-ae00-05ca64923bb2,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,49070.41053,57968.60471,,0.694022043,0.701519365,38.93365065,-77.03561663,234586,,,,6/27/2018,0.49,Cluster 02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",NL000312,,,,,,,No,,0.132064913,0.10259106,1500 Meridian Place NW; 1502 Meridian Place NW; 1505 Newton Street NW; others,234586,1977,Washington,1965,http://citizenatlas.dc.gov/mobilevideo/20040824/EO135030.jpg,Urban Village,Urban Village: 1500 Meridian Place NW; 1502 Meridian Place NW; 1505 Newton Street NW; others,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.93377265,-77.0352307&cbp=11,201.386334192395,,0,2.09",,72,65,72,72,,PSA 409,,,47990,Active,Yes,9/3/2018,9/3/2043,5031,9/3/2003,10/1/2003,7851530,3424390,11275920,1,prescat_project,08DEC22:11:55:07,,,,,,,Ward 1,Ward 1,396911.9333,140641.37,20010,ZIP 20010,,Cluster 02,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,-119732828,-74408664,,1173,1113,,1765,1670,9/3/2015,ANC 1A,1,,,,,,,39,No,No,No,No,Yes,No,4 - More Info Needed,DC Tract 28.02,DC Tract 28.02,,,,,,,,,,,,,,,0.294226418,0.27258699,,0.231600204,0.199959303,,0.048538965,0.03784847,"DC Tract 28.02, block group 3","DC Tract 28.02, block 3000",,Individual,,Dcha,Public housing authority,ce85a4af-1d6a-4b4c-a2d4-5e1ffb569c65,,72a14ee0-5037-4989-ae00-05ca64923bb2,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,49070.41053,57968.60471,,0.694022043,0.701519365,38.92759362,-77.03509006,234372,,,,,0.22,Cluster 02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",NL000078,,,,,,,No,,0.132064913,0.10259106,1475 Columbia Road NW,234372,1912,Washington,1972,http://citizenatlas.dc.gov/mobilevideo/20040912/DC111337.jpg,Columbia Road Apts,Columbia Road Apts: 1475 Columbia Road NW,DC government,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92759362,-77.03509006&cbp=11,339.270033216311,,0,2.09",,23,23,23,23,,PSA 302,,,47990,Active,Yes,,,,,,1632910,970960,2603870,0,prescat_project,03SEP15:17:34:41,,,,,,,Ward 1,Ward 1,396957.33,139968.97,20009,ZIP 20009,,Cluster 02,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,1194,-26035238,,1908,-69508867,,2581,1755,9/3/2015,ANC 5E,2,,,,,,,10,No,Yes,No,No,No,No,5 - Other Subsidized Property,DC Tract 87.02,DC Tract 87.02,,,,,,,,,,,,,,,0.495619799,0.637404896,,0.10238721,0.101676665,,0.060410279,0.055080284,"DC Tract 87.02, block group 3","DC Tract 87.02, block 3003",,Individual,,"S.O.M.E., Inc. / Richard Gerlach",,4ad6ed53-0aa7-4aa9-92d1-dc57b415d51a,,0ea90886-a435-482e-b2c8-d96a170361f1,9f91ef5e-3c44-408a-8393-f69535943b02,,,,,52009.42054,41407.12347,,0.661154913,0.572633796,38.9150997,-77.00086278,156294,,,,,,Cluster 21,Cluster 21,"Edgewood, Bloomingdale, Truxton Circle, Eckington","Edgewood, Bloomingdale, Truxton Circle, Eckington",NL000266,,,,,,,No,,0.143597605,0.151716304,1876 4th Street NE,156294,,Washington,1992,http://citizenatlas.dc.gov/mobilevideo/NO_IMAGE/No_Image_Available.JPG,Shalom House,Shalom House: 1876 4th Street NE,Non-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.9151828,-77.00083666&cbp=11,280.401458813944,,0,2.09",,95,95,106,95,,PSA 502,,14705,46532,Active,Yes,5/13/2048,5/13/2048,,5/13/2008,5/13/2008,5238930,803400,6042330,0,prescat_project,14OCT22:14:52:17,,,,,,,Ward 5,Ward 5,399925.175,138581.455,20002,ZIP 20002,,Cluster 21,,neighborhood_cluster,ward,Ward 5,stay,TRUE
TRUE,,-257215501,-100564452,,1023,-29124020,,1305,1296,9/3/2015,ANC 8A,4,,,,,,,48,No,No,No,No,No,No,2 - Expiring Subsidy,DC Tract 74.07,DC Tract 74.07,,,,,,,,,,,,,,,0.90270029,0.868880812,,0.034032582,0.03304858,,0.214349476,0.162566757,"DC Tract 74.07, block group 3","DC Tract 74.07, block 3001",,Individual,,Cpd,,f41bcd49-f1cf-448b-9c26-4e66e20f4b35,,192c5204-df71-42a5-bcd5-cb0920b37359,c17b775c-853a-4b58-bcd1-c0a91edbbb93,,,,,20863.83676,23441.89576,,0.408614149,0.448563181,38.85994487,-76.99168555,66618,,,,,0.27,Cluster 37,Cluster 37,"Sheridan, Barry Farm, Buena Vista","Sheridan, Barry Farm, Buena Vista",NL000163,,,,,,,No,,0.448337425,0.296864592,1341 Howard Road SE; 1345 Howard Road SE; 1349 Howard Road SE; others,66618,1963,Washington,1963,http://citizenatlas.dc.gov/mobilevideo/20041007/M7121111.jpg,Howard Hill Apts,Howard Hill Apts: 1341 Howard Road SE; 1345 Howard Road SE; 1349 Howard Road SE; others,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.86014919,-76.9920584&cbp=11,230.009467601325,,0,2.09",,43,43,45,43,,PSA 703,,3874,42106,Active,Yes,7/31/2000,11/1/2045,,7/31/1995,11/1/2005,1433590,1143870,2577460,0,prescat_project,14OCT22:14:52:17,,,,,,,Ward 8,Ward 8,400721.6325,132458.8725,20020,ZIP 20020,,Cluster 37,,neighborhood_cluster,ward,Ward 8,stay,TRUE
TRUE,,-77612104,-26035238,,978,-69508867,,1374,1755,9/3/2015,ANC 5A,1,,,,,,,14,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 95.10,DC Tract 95.01,,,,,,,,,,,,,,,0.718344088,0.637404896,,0.120506159,0.101676665,,0.053465181,0.055080284,"DC Tract 95.10, block group 1","DC Tract 95.10, block 1001",,Individual,,,Individual,db9b1399-9e1b-4ad3-902a-b2ff5c252cf7,,0ef4dc88-d185-49b3-9ad7-c4f998f0a5c7,9f91ef5e-3c44-408a-8393-f69535943b02,,,,,36738.41239,41407.12347,,0.52258443,0.572633796,38.95003472,-77.00719103,16680,,,,,,Cluster 19,Cluster 19,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill","Lamond Riggs, Queens Chapel, Fort Totten, Pleasant Hill",NL000079,,,,,,,No,,0.121176569,0.151716304,4860 Fort Totten Drive NE,16680,1955,Washington,1965,http://citizenatlas.dc.gov/mobilevideo/20040728/MS131900.jpg,"Community Family Life Services, Inc. (Milestone)","Community Family Life Services, Inc. (Milestone): 4860 Fort Totten Drive NE",Non-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.95003472,-77.00719103&cbp=11,231.175438393551,,0,2.09",,,,36,35,,PSA 405,,7178,46532,Active,No,,,,,,1704390,930120,2634510,0,prescat_project,03SEP15:17:34:41,,,,,,,Ward 5,Ward 5,399376.66,142459.57,20011,ZIP 20011,,Cluster 19,,neighborhood_cluster,ward,Ward 5,stay,TRUE
